Date,Open,High,Low,Close,Adj Close,Volume
2007-03-12,2385.139893,2404.020020,2384.389893,2402.290039,2402.290039,1637980000
2007-03-13,2388.860107,2395.979980,2350.570068,2350.570068,2350.570068,2235000000
2007-03-14,2350.939941,2371.739990,2331.570068,2371.739990,2371.739990,2255630000
2007-03-15,2371.020020,2382.620117,2367.739990,2378.699951,2378.699951,1690430000
2007-03-16,2376.820068,2385.320068,2364.360107,2372.659912,2372.659912,2031650000
2007-03-19,2384.659912,2399.800049,2381.550049,2394.409912,2394.409912,1650970000
2007-03-20,2394.820068,2412.639893,2393.189941,2408.209961,2408.209961,1761940000
2007-03-21,2415.540039,2455.919922,2405.389893,2455.919922,2455.919922,2158740000
2007-03-22,2457.060059,2457.370117,2442.510010,2451.739990,2451.739990,1887290000
2007-03-23,2451.830078,2459.959961,2447.810059,2448.929932,2448.929932,1634470000
2007-03-26,2451.600098,2455.629883,2428.000000,2455.629883,2455.629883,1817870000
2007-03-27,2448.919922,2450.030029,2435.189941,2437.429932,2437.429932,1708060000
2007-03-28,2427.189941,2434.320068,2413.090088,2417.100098,2417.100098,1868310000
2007-03-29,2432.500000,2433.040039,2396.830078,2417.879883,2417.879883,1926070000
2007-03-30,2419.909912,2432.199951,2403.010010,2421.639893,2421.639893,1998550000
2007-04-02,2425.360107,2427.939941,2409.040039,2422.260010,2422.260010,1784170000
2007-04-03,2432.300049,2456.169922,2432.300049,2450.330078,2450.330078,1932030000
2007-04-04,2451.939941,2461.489990,2448.689941,2458.689941,2458.689941,1933300000
2007-04-05,2457.649902,2471.340088,2455.600098,2471.340088,2471.340088,1537800000
2007-04-09,2478.020020,2478.679932,2464.570068,2469.179932,2469.179932,1714880000
2007-04-10,2468.129883,2479.459961,2468.030029,2477.610107,2477.610107,1834530000
2007-04-11,2477.760010,2478.510010,2452.050049,2459.310059,2459.310059,1957970000
2007-04-12,2455.719971,2480.409912,2448.709961,2480.320068,2480.320068,1905500000
2007-04-13,2479.689941,2491.939941,2468.229980,2491.939941,2491.939941,1834320000
2007-04-16,2500.550049,2519.030029,2500.550049,2518.330078,2518.330078,1779410000
2007-04-17,2519.120117,2522.070068,2510.600098,2516.949951,2516.949951,1900920000
2007-04-18,2507.340088,2518.209961,2499.649902,2510.500000,2510.500000,2046760000
2007-04-19,2497.219971,2515.949951,2490.340088,2505.350098,2505.350098,2112920000
2007-04-20,2525.229980,2532.239990,2515.239990,2526.389893,2526.389893,2084270000
2007-04-23,2525.770020,2531.399902,2518.469971,2523.669922,2523.669922,1928530000
2007-04-24,2528.389893,2529.479980,2509.260010,2524.540039,2524.540039,2220610000
2007-04-25,2533.540039,2551.389893,2523.840088,2547.889893,2547.889893,2644120000
2007-04-26,2551.489990,2560.639893,2544.120117,2554.459961,2554.459961,2406090000
2007-04-27,2554.479980,2562.989990,2550.100098,2557.209961,2557.209961,2078160000
2007-04-30,2558.050049,2558.750000,2525.090088,2525.090088,2525.090088,2080710000
2007-05-01,2529.949951,2532.370117,2510.570068,2531.530029,2531.530029,2351750000
2007-05-02,2531.959961,2562.780029,2531.959961,2557.840088,2557.840088,2073150000
2007-05-03,2560.850098,2569.800049,2555.840088,2565.459961,2565.459961,2137140000
2007-05-04,2574.500000,2577.959961,2561.729980,2572.149902,2572.149902,2214130000
2007-05-07,2572.639893,2580.060059,2569.219971,2570.949951,2570.949951,1652300000
2007-05-08,2563.179932,2571.750000,2551.149902,2571.750000,2571.750000,1897750000
2007-05-09,2557.629883,2579.979980,2555.709961,2576.340088,2576.340088,2104220000
2007-05-10,2564.800049,2570.729980,2533.120117,2533.739990,2533.739990,2237610000
2007-05-11,2541.659912,2562.449951,2539.669922,2562.219971,2562.219971,1725550000
2007-05-14,2564.050049,2568.929932,2537.919922,2546.439941,2546.439941,1941450000
2007-05-15,2544.669922,2557.780029,2523.830078,2525.290039,2525.290039,2187760000
2007-05-16,2532.709961,2547.419922,2519.350098,2547.419922,2547.419922,2061050000
2007-05-17,2544.320068,2547.709961,2535.469971,2539.379883,2539.379883,1924890000
2007-05-18,2548.070068,2559.030029,2540.669922,2558.449951,2558.449951,1996930000
2007-05-21,2560.929932,2587.870117,2560.850098,2578.790039,2578.790039,1974220000
2007-05-22,2580.040039,2593.030029,2573.949951,2588.020020,2588.020020,1943950000
2007-05-23,2592.620117,2600.939941,2576.229980,2577.050049,2577.050049,2011060000
2007-05-24,2577.209961,2585.729980,2531.280029,2537.919922,2537.919922,2350850000
2007-05-25,2547.409912,2560.030029,2544.459961,2557.189941,2557.189941,1559700000
2007-05-29,2561.040039,2576.360107,2558.399902,2572.060059,2572.060059,1651000000
2007-05-30,2556.169922,2592.590088,2551.679932,2592.590088,2592.590088,1969150000
2007-05-31,2599.469971,2607.899902,2594.290039,2604.520020,2604.520020,2286850000
2007-06-01,2614.010010,2626.399902,2608.689941,2613.919922,2613.919922,1880030000
2007-06-04,2606.050049,2619.750000,2604.850098,2618.290039,2618.290039,1947220000
2007-06-05,2611.159912,2613.310059,2595.010010,2611.229980,2611.229980,2182810000
2007-06-06,2599.560059,2599.560059,2578.810059,2587.179932,2587.179932,2163430000
2007-06-07,2577.370117,2585.729980,2541.379883,2541.379883,2541.379883,2716240000
2007-06-08,2541.139893,2573.739990,2534.969971,2573.540039,2573.540039,1908130000
2007-06-11,2569.639893,2584.820068,2566.840088,2572.149902,2572.149902,1614980000
2007-06-12,2560.409912,2576.889893,2547.989990,2549.770020,2549.770020,2047210000
2007-06-13,2558.469971,2582.310059,2556.719971,2582.310059,2582.310059,2086610000
2007-06-14,2584.139893,2604.760010,2583.929932,2599.409912,2599.409912,1936220000
2007-06-15,2625.330078,2630.510010,2620.719971,2626.709961,2626.709961,2420750000
2007-06-18,2631.340088,2631.449951,2617.659912,2626.600098,2626.600098,1717120000
2007-06-19,2620.310059,2631.300049,2612.419922,2626.760010,2626.760010,1871880000
2007-06-20,2632.199951,2634.600098,2599.629883,2599.959961,2599.959961,2793260000
2007-06-21,2597.649902,2618.540039,2586.050049,2616.959961,2616.959961,2562640000
2007-06-22,2610.360107,2612.750000,2583.239990,2588.959961,2588.959961,3240350000
2007-06-25,2590.590088,2605.870117,2568.500000,2577.080078,2577.080078,2039010000
2007-06-26,2589.219971,2590.889893,2566.340088,2574.159912,2574.159912,2100330000
2007-06-27,2563.830078,2605.919922,2560.449951,2605.350098,2605.350098,2020260000
2007-06-28,2606.139893,2624.600098,2604.600098,2608.370117,2608.370117,1923410000
2007-06-29,2619.939941,2626.560059,2590.090088,2603.229980,2603.229980,2168420000
2007-07-02,2617.389893,2632.300049,2614.840088,2632.300049,2632.300049,1853840000
2007-07-03,2636.709961,2644.949951,2635.000000,2644.949951,2644.949951,1089120000
2007-07-05,2646.300049,2658.010010,2637.780029,2656.649902,2656.649902,1694530000
2007-07-06,2656.300049,2667.969971,2649.050049,2666.510010,2666.510010,1597110000
2007-07-09,2668.989990,2672.590088,2660.649902,2670.020020,2670.020020,1895200000
2007-07-10,2657.870117,2662.550049,2637.659912,2639.159912,2639.159912,2229340000
2007-07-11,2637.120117,2652.340088,2631.889893,2651.790039,2651.790039,2014260000
2007-07-12,2662.760010,2701.729980,2662.520020,2701.729980,2701.729980,2166350000
2007-07-13,2696.959961,2707.639893,2694.090088,2707.000000,2707.000000,1729190000
2007-07-16,2703.399902,2712.129883,2693.709961,2697.330078,2697.330078,1751060000
2007-07-17,2702.100098,2719.939941,2701.560059,2712.290039,2712.290039,2158690000
2007-07-18,2695.280029,2699.870117,2674.260010,2699.489990,2699.489990,2257380000
2007-07-19,2716.659912,2724.739990,2710.840088,2720.040039,2720.040039,2177500000
2007-07-20,2709.989990,2710.320068,2674.639893,2687.600098,2687.600098,2335920000
2007-07-23,2698.489990,2705.030029,2688.409912,2690.580078,2690.580078,2034080000
2007-07-24,2673.699951,2682.399902,2634.030029,2639.860107,2639.860107,2463270000
2007-07-25,2660.189941,2665.810059,2628.149902,2648.169922,2648.169922,2482250000
2007-07-26,2620.750000,2632.459961,2563.810059,2599.340088,2599.340088,3392140000
2007-07-27,2599.870117,2608.989990,2562.060059,2562.239990,2562.239990,2705290000
2007-07-30,2568.139893,2592.000000,2552.310059,2583.280029,2583.280029,2291710000
2007-07-31,2606.320068,2607.449951,2545.899902,2546.270020,2546.270020,2789130000
2007-08-01,2538.500000,2557.110107,2515.810059,2553.870117,2553.870117,2912270000
2007-08-02,2557.590088,2579.280029,2553.139893,2575.979980,2575.979980,2456970000
2007-08-03,2572.919922,2575.580078,2511.120117,2511.250000,2511.250000,2504430000
2007-08-06,2524.870117,2547.330078,2491.959961,2547.330078,2547.330078,2815560000
2007-08-07,2532.780029,2577.810059,2523.439941,2561.600098,2561.600098,2704030000
2007-08-08,2582.600098,2627.750000,2582.600098,2612.979980,2612.979980,3542890000
2007-08-09,2573.030029,2615.929932,2556.489990,2556.489990,2556.489990,3593450000
2007-08-10,2529.540039,2569.250000,2503.159912,2544.889893,2544.889893,3202570000
2007-08-13,2566.600098,2572.510010,2541.350098,2542.239990,2542.239990,2154750000
2007-08-14,2549.260010,2552.489990,2499.120117,2499.120117,2499.120117,1982860000
2007-08-15,2492.760010,2520.389893,2457.889893,2458.830078,2458.830078,2259870000
2007-08-16,2440.909912,2460.500000,2386.689941,2451.070068,2451.070068,3279620000
2007-08-17,2510.379883,2524.959961,2466.360107,2505.030029,2505.030029,2580340000
2007-08-20,2511.070068,2516.310059,2487.439941,2508.590088,2508.590088,1656440000
2007-08-21,2502.310059,2529.659912,2500.659912,2521.300049,2521.300049,1677080000
2007-08-22,2542.989990,2554.899902,2533.739990,2552.800049,2552.800049,1787060000
2007-08-23,2562.409912,2565.350098,2530.570068,2541.699951,2541.699951,1622880000
2007-08-24,2539.649902,2576.689941,2534.639893,2576.689941,2576.689941,1624860000
2007-08-27,2570.409912,2573.830078,2557.479980,2561.250000,2561.250000,1314030000
2007-08-28,2546.389893,2548.060059,2500.550049,2500.639893,2500.639893,1562800000
2007-08-29,2518.820068,2563.159912,2512.600098,2563.159912,2563.159912,1649720000
2007-08-30,2545.080078,2587.860107,2542.479980,2565.300049,2565.300049,1704910000
2007-08-31,2596.189941,2603.110107,2579.790039,2596.360107,2596.360107,1536640000
2007-09-04,2596.379883,2644.449951,2596.379883,2630.239990,2630.239990,1863090000
2007-09-05,2618.280029,2621.540039,2596.699951,2605.949951,2605.949951,1921820000
2007-09-06,2615.739990,2620.889893,2595.520020,2614.320068,2614.320068,1795220000
2007-09-07,2581.479980,2584.280029,2556.590088,2565.699951,2565.699951,1906520000
2007-09-10,2581.780029,2588.879883,2536.929932,2559.110107,2559.110107,1771430000
2007-09-11,2573.280029,2598.939941,2572.860107,2597.469971,2597.469971,1743730000
2007-09-12,2592.830078,2612.179932,2590.379883,2592.070068,2592.070068,1888570000
2007-09-13,2607.129883,2612.699951,2589.409912,2601.060059,2601.060059,1666510000
2007-09-14,2582.149902,2603.629883,2577.729980,2602.179932,2602.179932,1586580000
2007-09-17,2594.040039,2596.090088,2575.360107,2581.659912,2581.659912,1407780000
2007-09-18,2592.959961,2651.659912,2583.139893,2651.659912,2651.659912,2083620000
2007-09-19,2665.889893,2683.020020,2654.899902,2666.479980,2666.479980,2183810000
2007-09-20,2659.580078,2669.429932,2648.070068,2654.290039,2654.290039,1751460000
2007-09-21,2670.750000,2678.689941,2666.320068,2671.219971,2671.219971,2268300000
2007-09-24,2676.419922,2692.159912,2660.520020,2667.949951,2667.949951,1848950000
2007-09-25,2658.530029,2683.919922,2656.330078,2683.449951,2683.449951,1910890000
2007-09-26,2696.530029,2709.229980,2689.590088,2699.030029,2699.030029,1984010000
2007-09-27,2711.820068,2712.790039,2702.020020,2709.590088,2709.590088,1745070000
2007-09-28,2709.649902,2716.750000,2692.020020,2701.500000,2701.500000,1929890000
2007-10-01,2704.250000,2743.530029,2704.250000,2740.989990,2740.989990,1914080000
2007-10-02,2740.649902,2747.110107,2732.689941,2747.110107,2747.110107,1740460000
2007-10-03,2734.320068,2746.139893,2721.229980,2729.429932,2729.429932,1851090000
2007-10-04,2735.389893,2735.520020,2718.050049,2733.570068,2733.570068,1695520000
2007-10-05,2754.679932,2784.929932,2749.850098,2780.320068,2780.320068,2012860000
2007-10-08,2777.719971,2787.370117,2771.600098,2787.370117,2787.370117,1496610000
2007-10-09,2793.949951,2806.409912,2784.520020,2803.909912,2803.909912,1865120000
2007-10-10,2805.439941,2813.669922,2795.979980,2811.610107,2811.610107,1916630000
2007-10-11,2824.550049,2834.000000,2757.760010,2772.199951,2772.199951,2508690000
2007-10-12,2779.790039,2806.179932,2778.290039,2805.679932,2805.679932,1957790000
2007-10-15,2809.169922,2811.659912,2764.679932,2780.050049,2780.050049,1967120000
2007-10-16,2770.030029,2781.800049,2759.429932,2763.909912,2763.909912,2038520000
2007-10-17,2801.659912,2803.959961,2755.260010,2792.669922,2792.669922,2400080000
2007-10-18,2778.310059,2803.260010,2770.110107,2799.310059,2799.310059,1973010000
2007-10-19,2799.320068,2799.320068,2725.159912,2725.159912,2725.159912,2371650000
2007-10-22,2705.860107,2755.469971,2698.139893,2753.929932,2753.929932,1958710000
2007-10-23,2775.520020,2799.260010,2758.530029,2799.260010,2799.260010,2335770000
2007-10-24,2775.330078,2781.959961,2720.300049,2774.760010,2774.760010,2739680000
2007-10-25,2777.590088,2787.290039,2733.080078,2750.860107,2750.860107,2753360000
2007-10-26,2806.520020,2810.310059,2776.530029,2804.189941,2804.189941,2583680000
2007-10-29,2815.159912,2825.370117,2805.250000,2817.439941,2817.439941,2014730000
2007-10-30,2807.320068,2828.820068,2803.669922,2816.709961,2816.709961,2121930000
2007-10-31,2827.800049,2861.510010,2815.669922,2859.120117,2859.120117,2534530000
2007-11-01,2835.000000,2835.629883,2793.169922,2794.830078,2794.830078,2528410000
2007-11-02,2812.790039,2817.030029,2773.820068,2810.379883,2810.379883,2426050000
2007-11-05,2782.800049,2807.510010,2771.909912,2795.179932,2795.179932,2092590000
2007-11-06,2809.810059,2825.469971,2780.219971,2825.179932,2825.179932,2482160000
2007-11-07,2798.449951,2810.189941,2748.310059,2748.760010,2748.760010,2491180000
2007-11-08,2748.399902,2753.050049,2648.030029,2696.000000,2696.000000,3461810000
2007-11-09,2648.959961,2668.790039,2624.429932,2627.939941,2627.939941,2955790000
2007-11-12,2619.409912,2643.000000,2583.000000,2584.129883,2584.129883,2820740000
2007-11-13,2613.370117,2673.649902,2613.370117,2673.649902,2673.649902,2662780000
2007-11-14,2698.030029,2698.350098,2636.320068,2644.320068,2644.320068,2420260000
2007-11-15,2636.270020,2652.649902,2601.389893,2618.510010,2618.510010,2289480000
2007-11-16,2631.810059,2640.030029,2596.590088,2637.239990,2637.239990,2515680000
2007-11-19,2622.439941,2628.149902,2583.260010,2593.379883,2593.379883,2188010000
2007-11-20,2603.530029,2633.820068,2554.320068,2596.810059,2596.810059,2607370000
2007-11-21,2570.530029,2597.169922,2542.699951,2562.149902,2562.149902,2034730000
2007-11-23,2578.989990,2601.550049,2567.580078,2596.600098,2596.600098,804330000
2007-11-26,2599.820068,2613.689941,2539.810059,2540.989990,2540.989990,2019400000
2007-11-27,2557.979980,2585.929932,2546.370117,2580.800049,2580.800049,2166930000
2007-11-28,2607.330078,2667.929932,2606.860107,2662.909912,2662.909912,2518580000
2007-11-29,2653.360107,2675.209961,2648.489990,2668.129883,2668.129883,2157170000
2007-11-30,2693.610107,2696.239990,2642.250000,2660.959961,2660.959961,2571340000
2007-12-03,2654.909912,2667.820068,2636.959961,2637.129883,2637.129883,1994710000
2007-12-04,2620.340088,2636.010010,2613.830078,2619.830078,2619.830078,2044740000
2007-12-05,2648.959961,2671.719971,2647.409912,2666.360107,2666.360107,2258840000
2007-12-06,2665.870117,2709.100098,2664.709961,2709.030029,2709.030029,1970680000
2007-12-07,2710.330078,2711.959961,2695.959961,2706.159912,2706.159912,1855070000
2007-12-10,2710.729980,2727.840088,2706.590088,2718.949951,2718.949951,1776540000
2007-12-11,2723.090088,2734.820068,2650.219971,2652.350098,2652.350098,2195200000
2007-12-12,2703.260010,2712.590088,2638.820068,2671.139893,2671.139893,2311900000
2007-12-13,2651.449951,2670.330078,2641.570068,2668.489990,2668.489990,2143760000
2007-12-14,2647.679932,2671.879883,2634.750000,2635.739990,2635.739990,1902390000
2007-12-17,2623.229980,2626.370117,2574.459961,2574.459961,2574.459961,1873110000
2007-12-18,2597.590088,2604.379883,2553.989990,2596.030029,2596.030029,1982590000
2007-12-19,2593.330078,2609.729980,2583.320068,2601.010010,2601.010010,1835920000
2007-12-20,2628.120117,2640.879883,2605.209961,2640.860107,2640.860107,1960470000
2007-12-21,2676.850098,2691.989990,2671.590088,2691.989990,2691.989990,2508800000
2007-12-24,2694.350098,2715.770020,2694.350098,2713.500000,2713.500000,778620000
2007-12-26,2702.820068,2727.550049,2698.479980,2724.409912,2724.409912,1241830000
2007-12-27,2715.020020,2717.120117,2675.889893,2676.790039,2676.790039,2324820000
2007-12-28,2693.360107,2697.770020,2661.790039,2674.459961,2674.459961,1338850000
2007-12-31,2663.780029,2668.610107,2646.090088,2652.280029,2652.280029,1454550000
2008-01-02,2653.909912,2661.500000,2597.810059,2609.629883,2609.629883,2076690000
2008-01-03,2611.959961,2624.270020,2592.179932,2602.679932,2602.679932,1970200000
2008-01-04,2571.080078,2571.080078,2502.679932,2504.649902,2504.649902,2516310000
2008-01-07,2514.149902,2521.620117,2471.229980,2499.459961,2499.459961,2600100000
2008-01-08,2506.969971,2527.419922,2440.510010,2440.510010,2440.510010,2566480000
2008-01-09,2443.850098,2474.550049,2407.389893,2474.550049,2474.550049,2821160000
2008-01-10,2452.120117,2503.550049,2446.800049,2488.520020,2488.520020,2640400000
2008-01-11,2471.860107,2473.949951,2428.850098,2439.939941,2439.939941,2355490000
2008-01-14,2470.870117,2483.129883,2455.340088,2478.300049,2478.300049,2134230000
2008-01-15,2449.040039,2455.290039,2412.469971,2417.590088,2417.590088,2390120000
2008-01-16,2390.560059,2429.580078,2361.219971,2394.590088,2394.590088,3397330000
2008-01-17,2405.739990,2416.510010,2343.649902,2346.899902,2346.899902,2785930000
2008-01-18,2365.560059,2384.209961,2323.290039,2340.020020,2340.020020,2991360000
2008-01-22,2221.199951,2318.600098,2221.199951,2292.270020,2292.270020,3161430000
2008-01-23,2226.770020,2320.129883,2202.540039,2316.409912,2316.409912,3650250000
2008-01-24,2328.860107,2361.889893,2326.370117,2360.919922,2360.919922,2928900000
2008-01-25,2402.800049,2408.219971,2322.560059,2326.199951,2326.199951,2599410000
2008-01-28,2324.850098,2349.909912,2306.639893,2349.909912,2349.909912,2033860000
2008-01-29,2360.429932,2362.110107,2332.000000,2358.060059,2358.060059,2160040000
2008-01-30,2346.360107,2396.000000,2343.879883,2349.000000,2349.000000,2618850000
2008-01-31,2317.110107,2403.459961,2313.520020,2389.860107,2389.860107,2813420000
2008-02-01,2392.580078,2419.229980,2374.500000,2413.360107,2413.360107,3060180000
2008-02-04,2413.419922,2413.419922,2382.090088,2382.850098,2382.850098,2050940000
2008-02-05,2344.810059,2359.429932,2309.570068,2309.570068,2309.570068,2501820000
2008-02-06,2327.179932,2338.270020,2277.270020,2278.750000,2278.750000,2362020000
2008-02-07,2259.620117,2318.520020,2252.649902,2293.030029,2293.030029,2946360000
2008-02-08,2290.500000,2318.669922,2280.270020,2304.850098,2304.850098,2229330000
2008-02-11,2310.750000,2326.229980,2294.419922,2320.060059,2320.060059,2072270000
2008-02-12,2333.310059,2349.550049,2305.830078,2320.040039,2320.040039,2183530000
2008-02-13,2347.219971,2373.929932,2338.909912,2373.929932,2373.929932,2174670000
2008-02-14,2376.219971,2376.219971,2328.590088,2332.540039,2332.540039,2267580000
2008-02-15,2320.580078,2329.169922,2305.810059,2321.800049,2321.800049,1999540000
2008-02-19,2348.979980,2352.790039,2300.100098,2306.199951,2306.199951,1988690000
2008-02-20,2292.820068,2331.699951,2291.239990,2327.100098,2327.100098,2258180000
2008-02-21,2344.080078,2353.790039,2294.770020,2299.780029,2299.780029,2277540000
2008-02-22,2306.610107,2308.760010,2265.360107,2303.350098,2303.350098,2324450000
2008-02-25,2303.409912,2333.709961,2294.379883,2327.479980,2327.479980,2152880000
2008-02-26,2314.419922,2361.100098,2311.320068,2344.989990,2344.989990,2263650000
2008-02-27,2329.159912,2363.520020,2326.340088,2353.780029,2353.780029,2216540000
2008-02-28,2342.560059,2352.879883,2324.469971,2331.570068,2331.570068,2032040000
2008-02-29,2309.060059,2311.229980,2264.969971,2271.479980,2271.479980,2405360000
2008-03-03,2271.260010,2275.750000,2240.300049,2258.600098,2258.600098,2145070000
2008-03-04,2244.209961,2266.370117,2221.090088,2260.280029,2260.280029,2669980000
2008-03-05,2266.489990,2290.010010,2254.199951,2272.810059,2272.810059,2209090000
2008-03-06,2265.669922,2272.199951,2219.330078,2220.500000,2220.500000,2165090000
2008-03-07,2204.479980,2242.500000,2186.929932,2212.489990,2212.489990,2386980000
2008-03-10,2211.139893,2216.889893,2168.669922,2169.340088,2169.340088,2101010000
2008-03-11,2209.649902,2255.760010,2192.500000,2255.760010,2255.760010,2526040000
2008-03-12,2259.969971,2282.610107,2241.379883,2243.870117,2243.870117,2077140000
2008-03-13,2219.280029,2272.550049,2199.379883,2263.610107,2263.610107,2419220000
2008-03-14,2271.209961,2277.110107,2191.750000,2212.489990,2212.489990,2547310000
2008-03-17,2166.939941,2200.530029,2155.419922,2177.010010,2177.010010,2338210000
2008-03-18,2215.610107,2268.260010,2206.810059,2268.260010,2268.260010,2411630000
2008-03-19,2272.120117,2280.899902,2209.959961,2209.959961,2209.959961,2265420000
2008-03-20,2220.500000,2258.110107,2208.120117,2258.110107,2258.110107,2764480000
2008-03-24,2268.199951,2336.699951,2268.199951,2326.750000,2326.750000,2312600000
2008-03-25,2329.159912,2346.780029,2312.060059,2341.050049,2341.050049,2099060000
2008-03-26,2328.620117,2331.179932,2306.489990,2324.360107,2324.360107,1915210000
2008-03-27,2315.040039,2315.909912,2280.469971,2280.830078,2280.830078,2038770000
2008-03-28,2291.320068,2304.709961,2256.870117,2261.179932,2261.179932,1785770000
2008-03-31,2265.149902,2289.699951,2260.590088,2279.100098,2279.100098,1788360000
2008-04-01,2306.510010,2362.750000,2305.399902,2362.750000,2362.750000,2160120000
2008-04-02,2363.419922,2381.209961,2347.780029,2361.399902,2361.399902,1996680000
2008-04-03,2347.909912,2373.989990,2339.379883,2363.300049,2363.300049,1993480000
2008-04-04,2366.909912,2391.929932,2351.760010,2370.979980,2370.979980,1977560000
2008-04-07,2386.620117,2390.040039,2359.540039,2364.830078,2364.830078,1730020000
2008-04-08,2353.580078,2359.399902,2337.840088,2348.760010,2348.760010,1635290000
2008-04-09,2351.939941,2353.540039,2311.449951,2322.120117,2322.120117,1922050000
2008-04-10,2326.780029,2363.909912,2324.389893,2351.699951,2351.699951,2159000000
2008-04-11,2327.699951,2328.449951,2286.189941,2290.239990,2290.239990,1902540000
2008-04-14,2287.020020,2296.729980,2274.909912,2275.820068,2275.820068,1626710000
2008-04-15,2287.429932,2291.120117,2266.290039,2286.040039,2286.040039,1884750000
2008-04-16,2313.419922,2352.209961,2313.419922,2350.110107,2350.110107,2128770000
2008-04-17,2347.320068,2348.310059,2327.659912,2341.830078,2341.830078,1779300000
2008-04-18,2394.520020,2412.780029,2383.239990,2402.969971,2402.969971,2190920000
2008-04-21,2393.070068,2410.969971,2389.820068,2408.040039,2408.040039,1601280000
2008-04-22,2397.120117,2397.169922,2361.669922,2376.939941,2376.939941,1941680000
2008-04-23,2391.639893,2412.530029,2382.770020,2405.209961,2405.209961,2181580000
2008-04-24,2408.250000,2447.280029,2383.760010,2428.919922,2428.919922,2337160000
2008-04-25,2424.679932,2427.090088,2391.149902,2422.929932,2422.929932,1956260000
2008-04-28,2422.629883,2437.000000,2416.899902,2424.399902,2424.399902,1724680000
